id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期,uid
5102769425880381	,P1a2OoFKR,转发微博,,,,,2024-11-20T12:54:59,iPhone客户端,0,0,0,,,2024-11-20 12:54:59,False,6259444586,运运多喝水,5050230720956450	,Ol4Ji40OC,"更篇韩国轮廓功课。
包含，轮廓手术和基础的讲解，面诊过的医院（p78），我的手术经历。还有一些心得吧。
面诊记录（slt。wmj。bnbq。cooki。mdy。njh。fl。爱宝。女神。芭堂。）
没做过的医院我不知道具体如何，有宝子姐妹哪家做过可以评论留言，给其他人一个参考
我本人是做过三次轮廓手术。
在这里我先骂我自己
。最初19年我不应该跟风去做轮廓，主要是长胖后以及面吸带来的软组织问题，轮廓后根本出不来效果，只会加重松垂泡！其次，我没有很明显的手术特征，我属于阔面宽关节配配轻骨量的下颌角下巴。不必着急做应该等，等到更好的技术，稳定审美和确定最终方案后再去做。这样不用受这么多罪！但也没给我留下不能解决的问题，不像对之前的脂肪和私密手术那么恨！！
19。挺多人知道的一家。颧骨下颌角，6.5w。
整体其实不能说差，就是没有给我推进去，颧弓后端也没卡进去...下颌角轻微不对称，在能接受的范围。软组织确实有点吓人，浮肿不贴骨下垂感，后续靠光电注射解决了大部分，比面吸带来的问题好解决多了。我看到过他家的神仙案例，也看到过没什么变化的。
22。wmj老吴。颧骨二推，6.5w。
网页链接
做这个手术前我就知道他很多黑料了，我当时非常害怕但我阔面想做，就做了很多准备，我不谢医生，谢师傅和运势。我自己整个手术过程就是蛮顺利的，效果也可以，没有凹陷，脸也进去了，到达了我的极限。
但是！！因为他黑料确实不少！！！不推荐！！也不劝退，我自己也做了... 你们考虑清楚啊。
23。slt。颏成型/下巴前进。3w。
网页链接
精细化的调整其实比较难，不像症状明显的对比强烈，而且非常看重细节 更考验医生的刀工和熟练度。我是轻微后缩，v前进并且调整了下巴的轻微歪斜问题。做完就是，精致了 下巴短了点点翘度正好。即刻朋友就这么说，我已经做完一年了。
个人的一些心得。
不是所有人都需要做轮廓或者耳前骨这个术式。这几年看互关的博主做完，不满意的一大片，你们自己去搜吧。有些基础好的做完反而变丑，凹陷，高光点消失看着奇怪。自己考虑清楚到底需不需要做。另外阔面没办法变窄面的，框架决定上限。
还有我在现实中见过，正常术式也能推进去后端很平整的颧骨颧弓，你们看ct后端卡进去就足够了。其他大部分医生也这么认为，比较安全能拆钉不凹陷。
轮廓前后都必须弄软组织，保持轻薄的状态术后浮肿泡下垂感会低很多，术后做软组织处理整体效果会更明显。",,"https://wx3.sinaimg.cn/large/006PBZtEgy1hr4zwot8y0j30yi22ramv.jpg,https://wx2.sinaimg.cn/large/006PBZtEgy1hr4zrqcbx9j30xc3bjkip.jpg,https://wx4.sinaimg.cn/large/006PBZtEgy1hr4zrpaik8j3140272amz.jpg,https://wx3.sinaimg.cn/large/006PBZtEgy1hr4zrnjnw9j30yi2dr181.jpg,https://wx2.sinaimg.cn/large/006PBZtEgy1hr4zrolh6hj31402lt7t0.jpg,https://wx3.sinaimg.cn/large/006PBZtEgy1hr4zzs0akqj30u01407av.jpg,https://wx3.sinaimg.cn/large/006PBZtEgy1hr4zrn1wopj30yi3531dq.jpg,https://wx3.sinaimg.cn/large/006PBZtEgy1hr4zrmhksxj30yi43o1kx.jpg",,,2024-06-28T13:24:55,,198,35,160,,,2024-06-28 13:24:55,5693801435
5102481899785444	,P12z3F3DK,转发微博,,,,,2024-11-19T17:52:27,iPhone客户端,0,0,0,,,2024-11-19 17:52:27,False,2429949332,小蝎的日记书,5075566820855924	,OvHPY3AFe,"#轮廓日记# 
🧑⚕️ @北京大学彭喆医生 
术后三个多月了 之前写过一个月的功课账户等不上了🥹重新总结一下推颧骨功课，做了一项原因消肿非常快，一个月时候全消肿了，目前出现的问题是嘴角嘟嘟肉、法令纹，已经上溶脂针+超声炮压实（效果很好！准备年底超声🔪
🌟术前问题&基础(图1️⃣)
做轮廓前，要先了解自己的基础和问题，再针对性提出诉求。
🌟术前诉求
我的审美一直追求自然，面部问题在于颧骨弓不对称，60°颧骨高。虽然我的脸在现实中看起来很小，但医生说我有微阔面脸🙂↕️  术前沟通改善不对称左颧弓推5mm，右4mm，保留小角，颧骨高光点内聚，微磨左侧眼眶骨，取颧弓后脂肪垫，断喙突，耳后加深固定关节。
🌟术后效果(三个月)
直接头包脸！虽然没有推极致但是脸窄了非常多！土豆说话保守手术可不🤨对我来说是极限了👌🏻幸好没有追求土豆说的极限，那我需要配合切下颌角！太阳穴也会更彭出，我是拒绝🙅🏻，本就是内收下颌角太懂常年抗争维护下颌线清晰的艰难～
🌟术后护理
颧骨颧弓手术后需三个月软/流食，佩戴头套三个月（运动、站立时佩戴，睡觉时不需要）。前两个月尽量不要张开超过二指，少咀嚼以避免太阳穴凸出。一个月不到我已经开始咀嚼了
吃流食太容易低血糖了！得摄入其他蛋白质。后期一定要多补钙喝牛奶🥛促进骨愈合。
Ps:sz的人工骨下巴让我脸长了一倍 瞬间年长5岁不夸张(图片找角度拍了正面拍吓死我",,"https://wx3.sinaimg.cn/large/90d61594gy1htdtr4bfmbj20wi17cn2b.jpg,https://wx3.sinaimg.cn/large/90d61594gy1htdtvbenvqj21nz27zhdt.jpg,https://wx4.sinaimg.cn/large/90d61594gy1htdtwfhmmsj21nz27zhdt.jpg",,,2024-09-06T11:21:32,iPhone客户端,13,9,8,轮廓日记,北京大学彭喆医生,2024-09-06 11:21:32,5693801435
5102734118486060	,P197RzBBW,韩国轮廓,,,,,2024-11-20T10:34:40,微博轻享版,0,0,0,,,2024-11-20 10:34:40,False,6259444586,运运多喝水,5050230720956450	,Ol4Ji40OC,"更篇韩国轮廓功课。
包含，轮廓手术和基础的讲解，面诊过的医院（p78），我的手术经历。还有一些心得吧。
面诊记录（slt。wmj。bnbq。cooki。mdy。njh。fl。爱宝。女神。芭堂。）
没做过的医院我不知道具体如何，有宝子姐妹哪家做过可以评论留言，给其他人一个参考
我本人是做过三次轮廓手术。
在这里我先骂我自己
。最初19年我不应该跟风去做轮廓，主要是长胖后以及面吸带来的软组织问题，轮廓后根本出不来效果，只会加重松垂泡！其次，我没有很明显的手术特征，我属于阔面宽关节配配轻骨量的下颌角下巴。不必着急做应该等，等到更好的技术，稳定审美和确定最终方案后再去做。这样不用受这么多罪！但也没给我留下不能解决的问题，不像对之前的脂肪和私密手术那么恨！！
19。挺多人知道的一家。颧骨下颌角，6.5w。
整体其实不能说差，就是没有给我推进去，颧弓后端也没卡进去...下颌角轻微不对称，在能接受的范围。软组织确实有点吓人，浮肿不贴骨下垂感，后续靠光电注射解决了大部分，比面吸带来的问题好解决多了。我看到过他家的神仙案例，也看到过没什么变化的。
22。wmj老吴。颧骨二推，6.5w。
网页链接
做这个手术前我就知道他很多黑料了，我当时非常害怕但我阔面想做，就做了很多准备，我不谢医生，谢师傅和运势。我自己整个手术过程就是蛮顺利的，效果也可以，没有凹陷，脸也进去了，到达了我的极限。
但是！！因为他黑料确实不少！！！不推荐！！也不劝退，我自己也做了... 你们考虑清楚啊。
23。slt。颏成型/下巴前进。3w。
网页链接
精细化的调整其实比较难，不像症状明显的对比强烈，而且非常看重细节 更考验医生的刀工和熟练度。我是轻微后缩，v前进并且调整了下巴的轻微歪斜问题。做完就是，精致了 下巴短了点点翘度正好。即刻朋友就这么说，我已经做完一年了。
个人的一些心得。
不是所有人都需要做轮廓或者耳前骨这个术式。这几年看互关的博主做完，不满意的一大片，你们自己去搜吧。有些基础好的做完反而变丑，凹陷，高光点消失看着奇怪。自己考虑清楚到底需不需要做。另外阔面没办法变窄面的，框架决定上限。
还有我在现实中见过，正常术式也能推进去后端很平整的颧骨颧弓，你们看ct后端卡进去就足够了。其他大部分医生也这么认为，比较安全能拆钉不凹陷。
轮廓前后都必须弄软组织，保持轻薄的状态术后浮肿泡下垂感会低很多，术后做软组织处理整体效果会更明显。",,"https://wx3.sinaimg.cn/large/006PBZtEgy1hr4zwot8y0j30yi22ramv.jpg,https://wx2.sinaimg.cn/large/006PBZtEgy1hr4zrqcbx9j30xc3bjkip.jpg,https://wx4.sinaimg.cn/large/006PBZtEgy1hr4zrpaik8j3140272amz.jpg,https://wx3.sinaimg.cn/large/006PBZtEgy1hr4zrnjnw9j30yi2dr181.jpg,https://wx2.sinaimg.cn/large/006PBZtEgy1hr4zrolh6hj31402lt7t0.jpg,https://wx3.sinaimg.cn/large/006PBZtEgy1hr4zzs0akqj30u01407av.jpg,https://wx3.sinaimg.cn/large/006PBZtEgy1hr4zrn1wopj30yi3531dq.jpg,https://wx3.sinaimg.cn/large/006PBZtEgy1hr4zrmhksxj30yi43o1kx.jpg",,,2024-06-28T13:24:55,,198,35,160,,,2024-06-28 13:24:55,7871326005
5105687713546780	,P2nXJeSG8,术后戴头套,,,,,2024-11-28T14:11:12,iPhone 15 Pro Max,0,0,0,,,2024-11-28 14:11:12,False,1433968221,北京大学彭喆医生,4624142088800062	,Ka82QAViu,"术后需知：轮廓术后为什么要戴头套，怎么戴？原来只有站着，运动着的时要戴，晚上睡觉不需要戴！
 
我们从三个术后的常见误区来讲，很多人觉得头套的作用，是将术后分离的皮肤等软组织，贴合回骨头表面，这个是错误的！
 
我们记住戴头套的要点：术后头套戴3个月，只白天站立或者运动时戴，睡觉躺下时均不用戴。
 
因为软组织对骨头贴合，在术后72小时就已全部完成：
 
轮廓手术对软组织的分离层次，一般都在骨膜下，手术后，我们会将手术部位，里一圈外一圈地包扎起来三天。包扎在什么位置，基本上骨膜就贴合在什么位置，不可能再移动了。
 
虽然脸部结构是由不同层次组成的，但是它不会像一层一层的纸一样；它是一个有机的整体，愈合的时间也快，术后72小时就长好了。长好了的软组织和骨头，是不可能再掉下来，不贴合的；因为撕开需要巨大的外力，而且会感受到剧痛。所以，术后拆包后戴的头套，并不能起到帮助软组织贴合骨头的作用。
 
第二个误区，术后每天戴头套的时间越久越好。
头套应该是站立，运动时候戴，躺下的时候，比如睡觉，则完全不需要戴头套。站立和运动的时候戴，是为了对抗地心引力，防止下垂，躺下来时，面部软组织受地心引力作用很小，就没必要戴了。
 
戴头套。我认为更多的是保护面部的支撑纤维在恢复期不下垂。因为手术有伤口，面部受伤就会产生炎症和水肿，在引力的作用下，会产生出一个比未受伤时更强的向下坠胀的力量，为了保护这些支撑纤维不下垂，我们在站立或运动等受引力影响的状态下，需要戴头套进行支撑。等创伤恢复差不多，水肿也消逝大部分时，就可以不用戴头套了。
术后都会有水肿，但是水肿的时间因个人体质而异，最关键的就是机体代谢，如果一个人的代谢快，消肿时间就早一点，反之则慢一些。所以保持良好的运动习惯，健康饮食是很重要的。相反节食的人虽然瘦，但是她代谢慢，消肿也不一定快。
 
为什么不能24小时带戴头套？
因为过长时间挤压面部，同时也会挤压到面部的血管，造成静脉的淤积，也就是影响血液自然流动，导致面部血液回流不畅，自然会看起来更肿。对面部产生压力，无论这个压力有多小，都会导致这样的情况，只是压力越大，情况越明显。很多人戴着头套睡了一个晚上，第二天早上起来发现脸更肿了，就是这个原因。
 
所以让面部休息一段时间，晚上睡觉时不戴，需要对抗引力时再戴，是更有利于消肿的。
 
第三点，头套越紧越好，这也是误区。
佩戴过紧的头套，对关节腔的压力可能会有变化，所以戴很紧头套的人会觉得，关节疼，头疼，虽然这种情况比较少见。如果佩戴头套感觉头疼关节疼，则需要减轻头套压力，减少配套的时间，尺码太小不合适，就要换个尺码更大。有些价格高的头套，压力会很大，所以要选择合适的尺码，不要术后太紧也咬着牙戴，太紧了可以剪开一些。
很多人觉得，头套越紧越好，可以把下垂的肉勒回去，这也是误区，软组织已经在术后3天贴合；保护面部纤维不下垂，用一个适当的力量就好，过小过紧只会让水肿更严重，戴很紧的头套并没有提升作用。
术前术后CT该怎么看待，这篇文章在术前也要看看：
 
CT对称，不代表面部一定对称！五个角度带你了解CT对称性的差异
彭喆医生原创科普，引用请注明出处",,"https://wx1.sinaimg.cn/large/55789e5dgy1gpdofayrl1j20d90cw74q.jpg,https://wx1.sinaimg.cn/large/55789e5dgy1gpdohcs0epj20g30jgdke.jpg",,,2021-04-09T18:40:48,360安全浏览器,287,24,287,,,2021-04-09 18:40:48,6461569221
5105067437328688	,P27PhuKwE,转,,,,,2024-11-26T21:06:27,iPhone客户端,0,0,0,,,2024-11-26 21:06:27,False,7914773866,ljq轮廓避雷_举报sqj,5105066781967859	,P27Oe8fVF,"举报西安交通大学第二附属医院、前唐都医院，李金清轮廓事由，术后致残。@1818黄金眼 @澎湃新闻 @新浪新闻 @郭军颌面外科 @蓝莓医生 @整形医生修志夫 @健康中国 @西安交通大学第二附属医院 @上海九院韦敏教授 
ljq轮廓术后反馈 李金清面部轮廓整形 ",,"https://wx1.sinaimg.cn/large/008DDAf0gy1hvzxoaydqqj30u01t2n2r.jpg,https://wx3.sinaimg.cn/large/008DDAf0gy1hvzxkyk3z9j30u01t2qca.jpg,https://wx1.sinaimg.cn/large/008DDAf0gy1hvzxkwdxjxj30u01t2k17.jpg,https://wx2.sinaimg.cn/large/008DDAf0gy1hvzxkz9li7j30u01t2k1m.jpg,https://wx2.sinaimg.cn/large/008DDAf0gy1hvzxl033wwj30u01t2tjm.jpg,https://wx1.sinaimg.cn/large/008DDAf0gy1hvzxl0t7ynj30u01t2491.jpg,https://wx1.sinaimg.cn/large/008DDAf0gy1hvzxl1myfbj30u01t2gw1.jpg,https://wx4.sinaimg.cn/large/008DDAf0gy1hvzxl25bsej30u01t2wgp.jpg,https://wx1.sinaimg.cn/large/008DDAf0gy1hvzxnmjpr0j30u01t2gvm.jpg",,,2024-11-26T21:03:51,iPhone 15,67,9,49,,"1818黄金眼,澎湃新闻,新浪新闻,郭军颌面外科,蓝莓医生,整形医生修志夫,健康中国,西安交通大学第二附属医院,上海九院韦敏教授",2024-11-26 21:03:51,6899364203
5105046165392661	,P27gYmCSp,转发微博,,,,,2024-11-26T19:41:55,iPhone客户端,0,0,0,,,2024-11-26 19:41:55,False,6475869456,上网就是为了发疯啊不然上网干嘛,5067069599253653	,Os8MLCPit,"很多人会问法令纹打什么
首先深层法令纹的造成 有很多因素 你要先判断你自己是什么导致的 可能原因有
1 苹果肌肥大
2面中苹果肌下垂
3鼻基底凹陷
4综合123都有
如果是1 就打打msdk 打打光电 打苹果肌压薄一点
2 用面中固定的打法 复位苹果肌 这个时候可以考虑普通大分子bns  濡白 或者 海媚云镜 骨胶原 菲林普利
3 填充鼻基底 普通大分子bns 濡白 或者 海媚云镜 骨胶原 菲林普利
4 综合前三种打法 
浅层法令纹理 法令纹处有细纹  造成原因 
深层的法令纹导致的浅层纹理出现 另外还有经常做夸张的表情 皮肤干
 
先做完上述深层法令纹解决方法
加上小分子bns或者胶原填充纹理  平时多补水护肤",,,,,2024-08-14T00:36:37,iPhone 15 Pro,294,14,103,,,2024-08-14 00:36:37,2850876543
5105013375898743	,P26q5oKx1,害羞了害羞了，还是需要恢复的，以后会更好。,,,,,2024-11-26T17:31:38,HUAWEI Mate 60,2,0,0,,,2024-11-26 17:31:38,False,5582622488,重生之我是猫大王,5105012016945933	,P26nTt8Xb,"提肌修复还得找xf医生@薛峰不是神医 ！！！
所有上睑下垂 提肌修复看过来！！！
我这只眼睛这次是第四次修复了，术前一直很焦虑，天天熬夜做功课，也面了很多整圈的医生但是感觉都不合适，我上一次是找整圈名医修的哈（p3是当时的术后即刻，医生根本不听我的想法很有自己的审美⚠️所以一定要找一个尊重自己审美的医生‼️这很重要)
后来做功课做崩溃了都不想修了，结果偶然刷到薛峰医生的案例，当时看到有小切口提肌直接被控住，但是当时其实没看到太多案例有点担心的，又因为时间很急直接就预约了面诊➕手术（当时想着面诊不理想的话就算了 不修了 哈哈哈哈哈哈 对不起薛医生🧎我错了）但是！！！当天面诊的时候我一下就放心啦！！薛医生人真的超级超级好！！！还很幽默，最重要的是他会尊重我的想法然后给我制定我的提肌方案‼️‼️‼️我当下真的什么都不想了，直接就想原地手术，贼着急 
手术过程也很顺利～我本来超级紧张➕焦虑的（修复👀好几次的人都懂吧，打麻药那一刻焦虑达到顶峰，尤其是我本来就有闭眼不全总是担心会严重，这次做了闭眼不全也没加重 吼吼），但是薛医生很幽默很温柔 我都没怎么担心痛就做完啦，术后即刻效果就是p1这样！真的 我是一个超级爱肿的体质 术后即刻这次都没怎么肿，对比一下图三很明显的吧！！！
然后恢复也很快，p2的照片是术后第二天真的没怎么肿，小切口真的太香了！！！眼睛终于可以封🔪了！！！然后到今天拆线 已经基本消肿啦！！！期待后期完全消肿的样子  从今天开始我要为薛医生发108条微博 哈哈哈哈哈🫰🏻",,"https://wx2.sinaimg.cn/large/0065O78cgy1hvzrvxbikhj30z40uutgi.jpg,https://wx1.sinaimg.cn/large/0065O78cgy1hvzqckk62uj30if0b975l.jpg,https://wx4.sinaimg.cn/large/0065O78cgy1hvzqgme3qoj30hm0cp40p.jpg,https://wx1.sinaimg.cn/large/0065O78cgy1hvzrn6qis8j30cz0bqjsk.jpg,https://wx3.sinaimg.cn/large/0065O78cgy1hvzri6xelij31sc1on1jq.jpg",,,2024-11-26T17:26:14,iPhone客户端,2,2,1,,薛峰不是神医,2024-11-26 17:26:14,7840723013
5105684344210696	,P2nSihFos,转发微博,,,,,2024-11-28T13:57:49,iPhone客户端,0,0,0,,,2024-11-28 13:57:49,False,6200197802,小樱暹罗,5104622681456963	,P1WfW671p,"看了几天脸发现
长期熬夜的人都有几个共通点：苹果肌下垂，面中浮泡浮肿，法令纹超深，眼窝凹陷，皮肤暗沉黄气。基本就是一问是不是在长期熬夜，马上得到一个常年黑白颠倒的答案。23岁后熬夜在脸上的反应真的十分明显，要想美首先戒掉熬夜。 ",,,,,2024-11-25T15:39:09,iPhone 16 Pro Max,214,36,57,,,2024-11-25 15:39:09,5928945084
5102955330013333	,P1eSF03t3,口角囊袋,,,,,2024-11-21T01:13:41,iPhone客户端,0,0,0,,,2024-11-21 01:13:41,False,7841961957,江南美人养成记,5095170238843700	,ODVOnB6Ek,今儿讲下了口角囊袋，其实和法令纹类似也是一个综合性的问题，综合来看口角囊袋的成因有肥胖、衰老下垂以及骨头（下颌切多不挂肉 ，下巴过短不承重 鼻基底本身凹陷）这三种原因，所以解决方案也是不一样，脂肪的话溶脂针 onda(p7/8）inmode（p5）之类的，下垂的话就是埋线 innmode（p6案例）  美刀（配图案例）等光电 ，结构骨头型就是补骨啥的呗，但是很多时候这三个成因都会同时出现，所以还是需要组合拳。,,"https://wx3.sinaimg.cn/large/008yI4xnly1hv49wdf4ckj30db0aegot.jpg,https://wx3.sinaimg.cn/large/008yI4xnly1hv49whlkegj30df0a3n06.jpg,https://wx2.sinaimg.cn/large/008yI4xnly1hv49wo8pwaj30d80adjug.jpg,https://wx3.sinaimg.cn/large/008yI4xnly1hv49wt4wehj30fz0fedk1.jpg,https://wx2.sinaimg.cn/large/008yI4xnly1hv49xgu99dj30f50joad1.jpg,https://wx2.sinaimg.cn/large/008yI4xnly1hv49y7k39cj30fe0jyn5l.jpg,https://wx3.sinaimg.cn/large/008yI4xnly1hv4a1w0eh7j30do0dwn1v.jpg,https://wx1.sinaimg.cn/large/008yI4xnly1hv4a2qhoqlj30di0dpq7m.jpg,https://wx4.sinaimg.cn/large/008yI4xnly1hv4a3858qnj30e90f9dj6.jpg",,,2024-10-30T13:38:31,微博网页版,8,0,7,,,2024-10-30 13:38:31,2471787003
5104720091809899	,P1YN37APV,"术前vs现在 
做完颧骨颧弓我还会二拉的 ",,"https://wx2.sinaimg.cn/large/0084nIVqgy1hvyu359z1qj30us0dsacq.jpg,https://wx3.sinaimg.cn/large/0084nIVqgy1hvyu35m3anj309l04e0sq.jpg",,,2024-11-25T22:06:13,iPhone 15 Pro Max,5,7,0,,,2024-11-25 22:06:13,True,,,,,,,,,,,,,,,,,,7393822240
5105348115959034	,P2f7Zp0ds,缩短中庭,,,,,2024-11-27T15:41:46,iPhone,0,0,0,,,2024-11-27 15:41:46,False,6003707598,陈桃子_,5010132758698342	,O4fB9AuPQ,"适合你的中庭缩短法！（快收藏吧～）
中庭短会让人看起来更年轻可爱，
因此最近很流行。
不过，改善方法多种多样，
如果不是适合自己的方法，
也有可能会破坏面部平衡。
LeFortI型骨切开术
结合SSRO (下颌骨骼再定位手术)可以调整整个面部的比例，改善实际的中脸长度以及相对的中庭长度。
但并非每个人都适合进行这种手术，
因此判断是否适合此手术非常重要。
鼻综合
⚠️如果山根高而鼻柱下垂，
看起来会显得成熟。
对中庭长感到担忧的人，
如果将鼻子的起始位置抬高或者鼻柱下降过多，
面部会更显得长
应该考虑到想要达到的整体面部印象，
找寻合适的医生进行鼻综合。
人中缩短
⚠️对于嘴巴闭合时牙齿可见的人，这是由于骨骼或牙齿的问题，如果进行人中缩短手术，牙齿会更加明显地暴露出来。
对于前牙不易见到且人中部位皮肤过剩的人来说，
可能适合进行人中缩短手术。
虽然可以消除脸部的拉长感，
使外观显得更加精致，
但需要权衡的是，
手术可能会留下疤痕或改变鼻翼周围的外观。
唇部玻尿酸注射
相对来说，这种治疗比较容易进行，
但是缩短的距离有限制，
并且因为最终会被吸收，
所以需要定期进行治疗。
此外，如果做得过多，
可能会显得不自然，所以需要注意。
玻尿酸卧蚕
如果眼睛位置较高，
目前通过手术改善这一点比较困难。
拥有卧蚕可以扩大作为眼睛被认识的范围，
从而有使中庭部分看起来更短的效果。
但是做过头了会引起丁达尔效应，
所以把握好度是很重要的。
脂肪抽吸和线雕
通过面部吸脂和线雕手术
改善下垂部分并形成成卵型脸，
可以达到缩短中庭长度的效果。
但如果过度进行，反而会造成脸部显得更长，
因此需要注意。对于已经有凹陷的人，
可以通过脂肪填充或透明质酸注射来塑造卵型脸。#上微博学变美#",,"https://wx3.sinaimg.cn/large/006yiWBwly1hnl2spj8ylj30u011idm4.jpg,https://wx4.sinaimg.cn/large/006yiWBwly1hnl2sqzcn7j30u011iqam.jpg,https://wx2.sinaimg.cn/large/006yiWBwly1hnl2srz6voj30u011igtj.jpg,https://wx3.sinaimg.cn/large/006yiWBwly1hnl2ssnr3dj30u011i7ch.jpg,https://wx1.sinaimg.cn/large/006yiWBwly1hnl2steu88j30u011iqc7.jpg,https://wx1.sinaimg.cn/large/006yiWBwly1hnl2subjlcj30u011i114.jpg,https://wx3.sinaimg.cn/large/006yiWBwly1hnl2sv1kxaj30u011ithd.jpg,https://wx3.sinaimg.cn/large/006yiWBwly1hnl2svu0erj30u011iguc.jpg",,,2024-03-09T21:49:56,iPhone客户端,51,3,20,上微博学变美,,2024-03-09 21:49:56,7722509557
